user_id,name,age,gender,location,latitude,longitude,interests,about_me,relationship_goal,personality,MBTI,likes,swipes,messages_sent,response_rate,signup_date,education_level,occupation,zodiac_sign,height_cm,body_type,languages_spoken,dating_preference,likes_received,photo_count,is_verified,daily_active_minutes,last_login,is_premium_user
563,Jennifer Bell,41,M,Philadelphia,28.538336,-71.058884,"music, gaming, technology",Practice whether whether explain effect information pretty.,Networking,Extrovert,ESTP,"[209, 34, 14, 598, 236, 48, 879, 130, 599]",365,29,0.43,2023-04-14,PhD,Consulting civil engineer,Sagittarius,192,Slim,Spanish,Women,94,2,False,42,2024-03-01,False
564,Diane Rodriguez,39,F,Kansas City,42.331427,-84.387978,"sports, music, photography",During work president edge system matter situation stand.,Friends,Extrovert,INTP,"[272, 681, 565, 211, 55, 558]",135,2,0.26,2023-09-28,PhD,Field trials officer,Scorpio,185,Average,English,Men,3,1,True,5,2024-03-29,True
565,Austin Watts,38,M,Indianapolis,39.739236,-84.387978,"fitness, art, gaming",Defense drop wind tonight accept expert record worker response try as.,Casual Dating,Introvert,INFJ,"[692, 646, 769, 62, 905, 671, 202, 331, 379, 258]",300,95,0.27,2023-11-22,Master’s,Newspaper journalist,Capricorn,192,Slim,"French, Mandarin",Women,30,6,True,115,2024-03-17,False
566,Andrew Hodges,21,F,Indianapolis,39.952583,-122.678448,"cooking, sports, music",Lawyer nation care bring especially discussion provide game provide table result appear throw.,Long-term,Extrovert,ENTP,"[321, 559, 58, 127, 631, 457, 746]",404,60,0.95,2023-12-28,PhD,"Surveyor, quantity",Gemini,177,Curvy,"French, Hindi, Spanish",Men,13,1,True,102,2024-03-06,False
567,Wayne Murphy,41,Non-binary,Minneapolis,29.424122,-82.998794,"travel, cooking, gaming",Game relationship write agent increase war down wish.,Casual Dating,Ambivert,ESTP,"[772, 531, 198, 64, 161, 645, 619]",180,63,0.76,2023-04-13,Master’s,Legal secretary,Libra,197,Curvy,Mandarin,Men,74,2,True,102,2024-03-17,False
568,Nicole Patterson,28,Non-binary,Detroit,37.338208,-83.045753,"reading, cooking, technology",Possible bed administration would rule week wind catch.,Casual Dating,Extrovert,INFJ,"[782, 51, 541, 392, 163, 721, 298]",487,38,0.45,2023-02-07,Master’s,"Conservation officer, nature",Taurus,157,Slim,"Mandarin, French, Spanish",Men,71,1,False,83,2024-03-19,False
569,Claudia Cline,50,Non-binary,New York,35.779591,-95.369804,"cooking, fitness, technology",Coach every PM seem if wide couple these bag activity among me born state.,Casual Dating,Extrovert,ENTP,"[980, 937, 280, 366, 443, 195, 467, 426]",124,42,0.49,2023-09-22,Bachelor’s,"Surveyor, minerals",Libra,183,Average,"French, Hindi",Men,4,4,True,112,2024-03-13,True
570,Jeffrey Griffin,23,F,San Diego,29.760427,-75.165222,"sports, music, cooking",Second bar community example where though someone enter animal.,Networking,Extrovert,ESTP,"[843, 149, 179, 551, 250, 561]",190,19,0.75,2023-11-08,PhD,Radiation protection practitioner,Gemini,155,Average,"Spanish, French",Women,60,5,False,83,2024-03-21,False
571,Gary Shaw,27,Non-binary,Tampa,29.424122,-86.158068,"technology, music, reading",Movie interview her dinner big bring when.,Networking,Ambivert,ISTJ,"[22, 311, 539, 140, 221, 980, 329, 924, 677, 583, 50, 250, 265]",466,55,0.56,2023-12-23,Bachelor’s,Trade mark attorney,Gemini,181,Slim,"Spanish, Hindi",Women,46,4,True,106,2024-03-07,False
572,Alexis Reid,18,F,Salt Lake City,32.776665,-84.387978,"cooking, gaming, fitness",Reason number open still artist old.,Long-term,Extrovert,ISFJ,"[351, 173, 834, 144, 225, 708, 381, 796, 43, 533, 192, 877, 790, 773, 431]",134,32,0.83,2024-01-24,Master’s,Clothing/textile technologist,Taurus,158,Average,"English, Hindi, Spanish",Women,24,4,False,67,2024-03-23,False
573,Michael Skinner,23,F,Columbus,44.977753,-122.678448,"music, fitness, reading",Trouble how near fact measure throw necessary energy yet that treat defense.,Friends,Extrovert,ISTJ,"[834, 54, 564, 873, 791, 698]",64,96,0.37,2023-03-04,Master’s,"Embryologist, clinical",Libra,163,Average,French,Everyone,5,5,False,90,2024-03-11,True
574,Diane Snyder,28,F,San Jose,37.338208,-81.694361,"technology, music, travel",Southern guy family account deep full part area information above material evening.,Casual Dating,Ambivert,ENTP,"[340, 829, 675, 341, 886, 438, 619, 558]",81,32,0.27,2023-06-11,Master’s,Sports coach,Pisces,182,Average,"French, English",Women,45,3,False,114,2024-03-18,False
575,Angela Peck,28,F,Portland,40.760779,-93.265015,"gaming, music, photography",Turn team less fly individual pull.,Long-term,Extrovert,ESTP,"[259, 99, 130, 324, 466, 624, 460, 542, 456, 899]",239,32,0.96,2023-02-23,Bachelor’s,Magazine journalist,Gemini,156,Athletic,"Mandarin, Hindi, French",Women,81,4,False,8,2024-03-14,True
576,Emily Martin,50,F,Portland,41.49932,-97.743061,"music, cooking, travel",Federal attention teacher collection young area whether decision.,Casual Dating,Extrovert,ESTP,"[581, 353, 903, 536, 846, 310, 407, 847, 910, 25, 972, 959, 125]",291,23,0.44,2023-07-10,Bachelor’s,Clinical research associate,Cancer,193,Curvy,Mandarin,Everyone,25,6,True,56,2024-03-08,True
577,Anthony White,20,Non-binary,Phoenix,44.977753,-104.990251,"travel, cooking, music",They though cold dog left outside out than out pressure management home.,Networking,Introvert,ISFJ,"[573, 705, 681, 949, 385, 311, 702, 678]",148,48,0.62,2023-02-24,Bachelor’s,Print production planner,Aquarius,183,Average,"Hindi, Mandarin",Men,90,6,True,120,2024-03-06,False
578,Peter Gray,27,F,Seattle,39.952583,-111.891047,"gaming, reading, photography",Pretty live defense dog somebody foreign high.,Casual Dating,Ambivert,ESTP,"[939, 950, 137, 54, 607, 814, 550, 496, 24, 92, 27, 474, 659, 503]",107,6,0.71,2023-02-15,PhD,Solicitor,Taurus,172,Athletic,"English, Hindi",Women,30,4,False,78,2024-03-26,False
579,John Rodriguez,36,Non-binary,Detroit,29.760427,-98.493629,"reading, travel, photography",New nice beat read page former might office interview.,Long-term,Extrovert,ENTP,"[592, 87, 647, 635, 999]",218,59,0.73,2023-01-06,PhD,"Teacher, secondary school",Virgo,159,Slim,Spanish,Everyone,31,2,False,1,2024-03-15,True
580,Kelly Mcbride,29,F,San Diego,32.715736,-71.058884,"cooking, fitness, music",National change only ask maybe as instead early professor from article.,Long-term,Ambivert,ISTJ,"[783, 946, 4, 50, 215, 421, 965, 823, 366, 205, 363, 986, 318, 116]",327,37,0.58,2024-02-06,High School,"Journalist, broadcasting",Libra,200,Curvy,Spanish,Women,99,5,False,114,2024-03-09,True
581,Brittney Zamora,25,F,San Diego,35.779591,-95.369804,"travel, photography, cooking",Operation really week customer two heart create direction beyond.,Long-term,Introvert,ISFJ,"[71, 773, 482, 227, 655, 579, 682, 402, 222, 616, 55, 734, 758]",141,23,0.91,2023-10-16,PhD,Early years teacher,Sagittarius,167,Athletic,Hindi,Men,80,3,False,71,2024-03-14,False
582,Ryan Jackson,27,M,Los Angeles,32.776665,-71.058884,"art, technology, fitness",View near leg tax open painting east adult.,Friends,Ambivert,ENTP,"[166, 739, 862, 333, 24, 942, 786, 651, 757, 993, 718, 394, 697]",426,93,0.96,2023-10-16,High School,Regulatory affairs officer,Aquarius,189,Average,"Mandarin, Spanish, Hindi",Women,82,5,False,117,2024-03-13,True
583,Brent Walker,28,M,Las Vegas,41.49932,-98.493629,"music, photography, art",Person not individual work game floor air.,Friends,Introvert,INTP,"[84, 352, 962, 869, 107, 890, 94, 147, 155]",368,90,0.58,2023-04-29,High School,Social researcher,Capricorn,199,Curvy,"Hindi, Spanish",Everyone,16,1,False,88,2024-03-31,False
584,Catherine Hopkins,28,M,Atlanta,35.779591,-87.629799,"sports, music, fitness",Choose amount sign sister you generation reduce name area.,Long-term,Introvert,ESFJ,"[621, 759, 5, 943, 722, 426, 661, 321, 380, 588, 716]",381,21,0.51,2023-05-28,PhD,Fast food restaurant manager,Libra,154,Average,"English, Mandarin, French",Everyone,75,2,False,41,2024-03-28,False
585,Danielle Perez,28,M,Tampa,42.360081,-95.369804,"cooking, photography, music",Early real suddenly market rule team him under discover.,Friends,Ambivert,INTP,"[365, 24, 281, 988, 707, 23, 294, 89, 705, 495, 927, 1000, 305, 633]",362,69,0.5,2023-03-22,High School,Neurosurgeon,Scorpio,154,Slim,"Spanish, Mandarin",Men,65,1,True,54,2024-03-25,False
586,Gavin Curry,19,Non-binary,New York,33.749001,-80.19179,"music, reading, photography",Direction wife number form after foot control.,Casual Dating,Introvert,ENTP,"[559, 112, 297, 826, 386, 869, 926, 505]",391,53,0.91,2023-05-19,PhD,Charity officer,Scorpio,174,Curvy,"English, Spanish, French",Women,86,1,True,45,2024-03-23,False
587,Dennis Bowers,22,Non-binary,Dallas,42.331427,-83.045753,"photography, art, cooking",Seek medical baby base situation push others.,Casual Dating,Extrovert,INTP,"[129, 843, 809, 599, 421, 136, 212]",385,52,0.86,2023-09-16,Master’s,Horticultural consultant,Virgo,185,Average,English,Everyone,36,3,False,57,2024-03-31,False
588,Terrence Kennedy,30,Non-binary,Austin,39.961176,-93.265015,"technology, art, music",Leg any personal my trouble that worry speak.,Long-term,Introvert,ENFP,"[601, 338, 794, 108, 143, 738, 44, 67]",285,71,0.49,2023-11-12,High School,Cytogeneticist,Sagittarius,194,Slim,"Spanish, Hindi",Men,24,2,False,120,2024-03-12,True
589,Kristine Jackson,45,M,Columbus,29.424122,-96.796989,"gaming, sports, fitness",Various very relate garden while whatever third.,Casual Dating,Extrovert,ESFJ,"[482, 247, 282, 408, 726, 240, 870, 831, 400, 381]",12,42,0.71,2024-02-09,Bachelor’s,"Editor, magazine features",Libra,163,Average,"Spanish, French",Everyone,81,3,False,36,2024-03-05,True
590,Rebecca Kennedy,38,F,San Antonio,41.878113,-122.332069,"fitness, travel, gaming",Notice none sure find center herself.,Friends,Extrovert,ISFJ,"[279, 881, 182, 172, 137, 952, 450, 746]",429,89,0.68,2024-03-13,Bachelor’s,Comptroller,Scorpio,162,Slim,Mandarin,Everyone,30,2,False,10,2024-03-05,False
591,Thomas Jenkins,48,M,Boston,28.538336,-118.243683,"travel, art, technology",Tend notice affect police maintain perform go free event news.,Casual Dating,Introvert,ENTP,"[367, 786, 158, 937, 327, 241, 304, 8, 274, 128, 232, 834, 603, 120, 54]",133,46,0.27,2024-02-08,Bachelor’s,Electrical engineer,Aquarius,191,Average,Spanish,Women,73,5,False,92,2024-03-09,False
592,Robert Harper,26,F,Columbus,38.581572,-117.161087,"reading, gaming, fitness",Receive outside thing item region collection west agree.,Friends,Ambivert,ENFP,"[438, 888, 136, 807, 78, 186, 3, 580, 705, 497, 868, 910, 765]",412,96,0.72,2023-02-27,PhD,Armed forces training and education officer,Libra,178,Slim,"Mandarin, Spanish, English",Women,5,2,False,32,2024-03-08,False
593,Hannah Walters,18,F,Las Vegas,39.961176,-82.457177,"travel, gaming, sports",Read season decide rate assume agreement light put soon baby.,Friends,Ambivert,ISTJ,"[973, 251, 887, 640, 436, 564, 806, 109, 316]",123,97,0.95,2023-06-21,Master’s,"Scientist, biomedical",Cancer,170,Curvy,"Spanish, English, French",Everyone,42,6,True,80,2024-03-27,False
594,Marc Watkins,40,M,Cleveland,35.779591,-71.058884,"photography, cooking, music",Test understand edge lose might sure firm bed their.,Casual Dating,Ambivert,ENFP,"[376, 770, 827, 58, 315, 228, 932, 305, 937]",453,4,0.69,2023-04-11,Master’s,Retail manager,Gemini,189,Athletic,"English, Spanish",Everyone,27,2,True,49,2024-03-21,False
595,Amy Tucker,29,F,Las Vegas,32.715736,-97.743061,"reading, fitness, technology",Evidence name teacher half actually resource miss strategy.,Networking,Ambivert,INTP,"[632, 390, 556, 358, 679, 578, 606, 300, 37]",101,21,0.43,2023-10-31,Bachelor’s,Lawyer,Virgo,175,Average,English,Everyone,98,4,True,100,2024-03-12,False
596,Tyler Davis,18,M,Boston,28.538336,-94.578568,"music, fitness, photography",Pick professional toward can someone threat painting light occur assume who around.,Friends,Extrovert,INFJ,"[666, 831, 344, 844, 74, 494, 979, 902, 16, 739, 577, 686, 566, 484]",224,53,1.0,2023-03-15,Master’s,Cabin crew,Scorpio,151,Slim,"Mandarin, Spanish, Hindi",Men,6,4,True,101,2024-03-12,False
597,Greg Jackson,45,F,Houston,29.760427,-75.165222,"art, cooking, reading",Machine maintain process wind rather draw involve discussion development agent listen contain.,Friends,Extrovert,ENTP,"[313, 241, 146, 190, 645, 95]",234,61,0.61,2023-06-04,Bachelor’s,Maintenance engineer,Sagittarius,159,Curvy,Hindi,Men,64,3,False,8,2024-03-11,False
598,Eric Gibson,24,F,Dallas,27.950575,-83.045753,"cooking, sports, photography",Candidate these much building job detail return score member base attorney arm.,Long-term,Extrovert,INTP,"[228, 608, 776, 96, 360]",96,89,0.84,2023-04-06,High School,"Scientist, water quality",Aries,196,Athletic,"English, Spanish, Mandarin",Men,85,6,True,65,2024-03-21,True
599,Christine Stark,20,M,Las Vegas,29.424122,-112.074036,"sports, travel, cooking",Source the down speak institution American.,Long-term,Introvert,INTP,"[709, 288, 436, 355, 227]",147,57,0.89,2024-03-15,Bachelor’s,Clinical molecular geneticist,Leo,184,Average,"English, French",Everyone,64,6,True,23,2024-03-26,False
600,Barbara Garrett,31,M,Atlanta,47.606209,-96.796989,"art, photography, technology",Me small hold military put draw film door decision buy structure debate.,Casual Dating,Introvert,ENFP,"[578, 396, 594, 162, 830, 638, 174, 41, 922, 57, 23, 728, 9]",42,83,0.49,2023-08-19,Bachelor’s,Medical sales representative,Libra,167,Athletic,"Spanish, French, English",Men,72,3,True,111,2024-03-12,False
601,Jennifer Austin,32,Non-binary,Miami,32.776665,-74.005974,"sports, gaming, art",Show before above act deal green easy your.,Networking,Extrovert,INTP,"[638, 690, 187, 323, 237, 473, 600, 918, 118, 320, 627, 554, 67, 974]",240,54,0.31,2023-05-10,High School,Civil Service administrator,Aries,189,Athletic,"Mandarin, French",Men,4,2,False,102,2024-03-13,False
602,Erica Burns,29,Non-binary,Austin,33.448376,-80.19179,"travel, music, fitness",Necessary space claim later yes along policy television race.,Casual Dating,Ambivert,ESTP,"[482, 664, 319, 600, 788, 897, 612]",456,85,0.24,2023-02-11,Bachelor’s,Video editor,Scorpio,176,Average,"French, English",Men,96,4,False,80,2024-03-02,True
603,Mitchell Brewer,27,M,Boston,25.76168,-111.891047,"cooking, reading, photography",Apply western kind local central interesting true standard determine.,Friends,Introvert,ENTP,"[437, 690, 391, 361, 922, 801, 735, 48, 374, 974]",54,85,0.27,2023-01-09,Bachelor’s,Academic librarian,Taurus,157,Slim,"English, French, Spanish",Women,37,1,True,112,2024-03-14,False
604,Megan Bentley,27,M,Columbus,29.424122,-118.243683,"fitness, technology, music",Thank claim building explain ever early fact base reason.,Friends,Introvert,ESTP,"[430, 24, 254, 74, 402, 234, 571, 816, 42, 208, 984, 561, 76, 650, 395]",345,0,0.48,2023-02-02,High School,"Nurse, children's",Leo,171,Curvy,Mandarin,Everyone,78,6,False,56,2024-03-18,False
605,Kevin Rodriguez,39,Non-binary,Columbus,35.779591,-94.578568,"fitness, travel, sports",Hand hard bad on decade kind meet benefit choose.,Networking,Extrovert,INFJ,"[465, 172, 578, 918, 970, 274, 20, 124, 57, 769, 250]",30,64,0.63,2023-03-01,Bachelor’s,Careers adviser,Taurus,179,Slim,"French, English",Everyone,77,5,True,46,2024-03-03,False
606,Daniel Smith,20,M,Indianapolis,42.331427,-98.493629,"cooking, travel, music",Outside role around smile wear bank science chair.,Networking,Introvert,ISFJ,"[231, 562, 357, 985, 254, 582, 152, 131, 874, 149, 592, 649, 257, 24, 834]",209,81,0.35,2024-02-25,High School,"Therapist, drama",Aries,181,Curvy,Spanish,Everyone,32,3,True,58,2024-03-16,False
607,Christina Miller,25,F,Miami,37.338208,-117.161087,"sports, travel, cooking",To their technology my by someone president than.,Networking,Introvert,INTP,"[277, 39, 554, 506, 496, 865, 826, 627, 360, 376, 330, 505]",121,37,0.87,2023-12-20,Bachelor’s,Rural practice surveyor,Scorpio,150,Athletic,Spanish,Women,31,5,False,6,2024-03-28,False
608,Dana Rodgers,22,F,Sacramento,39.768403,-71.058884,"technology, sports, travel",Reduce space no former development chance send when traditional seven study whether amount.,Friends,Ambivert,ESFJ,"[385, 528, 212, 189, 759, 88, 563, 230, 887]",471,68,0.92,2024-02-05,Bachelor’s,Immunologist,Taurus,170,Curvy,"Mandarin, Hindi, Spanish",Everyone,70,6,False,58,2024-03-03,False
609,Brian Kennedy,38,F,Austin,38.581572,-98.493629,"cooking, technology, fitness",Response perhaps buy pass democratic country yourself agent white would trip reflect.,Long-term,Ambivert,ISFJ,"[469, 965, 665, 755, 253, 205, 574, 851, 977, 666, 385, 748, 391, 939]",393,26,0.41,2024-03-19,Bachelor’s,"Producer, television/film/video",Taurus,159,Average,"Mandarin, French",Everyone,57,3,True,3,2024-03-10,False
610,Joshua Stokes,20,M,Miami,38.581572,-81.694361,"fitness, sports, travel",Describe his maybe example pick become area spring very himself build difficult.,Friends,Introvert,INFJ,"[64, 725, 990, 506, 62, 923, 175, 617, 682, 353, 315, 311, 637]",359,96,0.64,2023-03-31,PhD,Speech and language therapist,Scorpio,180,Curvy,French,Women,91,5,False,16,2024-03-23,True
611,Brandon Garcia,33,F,New York,35.779591,-82.998794,"technology, gaming, travel",Exist sign program require artist again mouth within of cell carry beautiful two.,Casual Dating,Ambivert,INFJ,"[294, 485, 772, 50, 120, 984, 336, 64, 275]",447,82,0.67,2023-01-29,Bachelor’s,Firefighter,Libra,183,Slim,Mandarin,Everyone,59,5,False,58,2024-03-18,True
612,Nicole Zhang,19,M,Miami,45.515232,-84.387978,"art, gaming, fitness",Benefit book meeting recent discussion example rich executive medical finish cause.,Casual Dating,Ambivert,ISFJ,"[310, 404, 333, 74, 626, 409]",143,67,0.54,2023-02-25,Bachelor’s,Advertising art director,Libra,176,Curvy,English,Women,15,5,True,64,2024-03-23,False
613,David Michael,50,F,Denver,41.878113,-98.493629,"reading, gaming, photography",Environmental join political on hotel institution who.,Networking,Introvert,ISFJ,"[409, 142, 608, 758, 606, 807, 991]",167,76,0.3,2023-02-15,Bachelor’s,Consulting civil engineer,Pisces,173,Curvy,"Spanish, English",Everyone,68,5,False,36,2024-03-28,False
